START 1508511755.752836377
[{"id": BATCH_ID, "data": "Timestamp;Machine Number;Software;Batch Counter;Program;StageCaption;StageIndex;SBI;Error;vWRCSL1;di268AcknowledgeFailure;di267RackTransport;di266CloseDoorUS;di265DoorOpenLS;di264UnloadingModuleEmergencyStop;di262UnloadingModuleCtrl;di278Unloading2Stop;di277Unloading2Start;di276Unloading1Stop;di275Unloading1Start;di263LoadingModuleEmergencyStop;di261LoadingModuleCtrl;di274Loading1Start;di273Loading1Stop;di272Loading1Start;di271Loading1Stop;di256PosStartRackTransport;di255TransportCartInPosUS;di254TransportCartInPosLS;di8ProgramIdF;di7ProgramIdE;diRes_X39_3;diRes_X39_1;diRes_X19_10;diRes_X19_9;diRes_X19_8;diRes_X19_7;di40_PTankFull;di38_VeTankFull;diRes_X35_10;di26_SteamElectr;di25_Dos5Empty;di24_Dos4Empty;di23_Dos3Empty;di22_Dos2Empty;S253WRCbottom;di21_Dos1Empty;vWRCSR10;diRes_X38_10;vWRCSR9;diRes_X38_9;vWRCSR8;diRes_X38_8;vWRCSR7;diRes_X38_7;vWRCSR6;diRes_X38_6;vWRCSR5;di15_OverflowDrain;vWRCSR4;di14_PTankOverflow;vWRCSR3;di12_DiffPressFilter;vWRCSR2;di11_DiffPressSwitch;vWRCSR1;fiResX40_4;vWRCSL10;fiResX40_3;vWRCSL9;fiResX40_2;vWRCSL8;diRes_X42_10;vWRCSL7;di9_SieveClogged;vWRCSL6;vWRCSL5;vWRCSL4;vWRCSL3;vWRCSL2;aiResX33_9;aiResX33_6;aiP33Pressure;aiResX32_9;aiResX32_6;aiP1NivChamb;aiC37SensCndctPrb;aiT37TempCndctPrb;aiT7TempRes;aiT6TempPTank;aiT5TempChambCtrl;aiT4TempAir;aiT3TempRes;aiT2TempVeTank;aiT1TempChamb;aiC37SensCndctPrbUncorr;diRes_X39_7;diRes_X39_5;doorClearanceUS;doorBottomUS;doorTopUS;doorSafetyBarLS;doorClearanceLS;doorBottomLS;doorTopLS;doorPressPositionUS;doorPressPositionLS;di5ProgramIdT;aiT2TempVeTankSv;aiT1TempChambSv;di36_LeakDetect;di13_ErrorExhstExt;fiResX10_4;fiResX10_3;fiResX10_2;fi13Flow5Sv;fi12Flow4Sv;fi11Flow3Sv;fi10Flow2Sv;fi9Flow1Sv;fi5Flow5Puls;fi4Flow4Puls;fi3Flow3Puls;fi2Flow2Puls;fi1Flow1Puls;di29_RfidChemRelease;di28_EmerStopUs;di27_EmerStopLs;di35_Overload;di46_MachDetect5;di45_MachDetect4;di44_MachDetect3;di43_MachDetect2;di42_MachDetect1;di41_MachDetect0;24VacSupply;doorSafetyLock;doorSafetyBarUS;vFlowMeter5Sv;vFlowMeter4Sv;vFlowMeter3Sv;vFlowMeter2Sv;vFlowMeter1Sv;vFlowMeter5;vFlowMeter4;vFlowMeter3;vFlowMeter2;vFlowMeter1;doorPressPositionResUS;doorPressPositionResLS;ai30LeakDetect;di37_VeTankCode;di39_PTankCode;aiT3TempSv;di6ProgramIdD;di3ProgramIdC;di2ProgramIdB;di1ProgramIdA;vDosage5Sv;vDosage4Sv;vDosage3Sv;vDosage2Sv;vDosage1Sv;vVolChamb;vA0;vDosage5;vDosage4;vDosage3;vDosage2;vDosage1;smBoDosage4Active;smBoDosage3Active;aoResX36_2;smBoDosage2Active;aoDryCtrl;smBoDosage1Active;pwmResX28_2;smBoAlEnNoWaterToPTank;pwmResX28_1;smBoAlEnAoTempLow;LED3ResX43_6;smBoAlEnNoPTankWater;LED2ResX43_3;smBoAlEnVeTankHeatLow;do32SigExtOn;smBoAlEnPTankHeatLow;do31SigExtOn;smBoAlEnHeatingNoHeat;doResX5_4;smBoAlEnWaterToHot;do27FrConv3;smBoAlEnVeTankNoHeat;do26FrConv2;smBoAlEnChamberNoHeat;do25FrConv1;smBoAlEnFalseDosage5;do24ChamberSteamHeat;smBoAlEnFalseDosage4;doResX6_6;smBoAlEnFalseDosage3;do22DryHeat;smBoAlEnFalseDosage2;do21DryFan;smBoAlEnFalseDosage1;do20PTankHeat;smBoAlEnChamberNiveauHigh;do19PTankPump;smBoAlEnChamberNiveauLow;do18DrainPump;smBoAlEnChamberNoDrain;do17DrainValve;smBoAlEnChamberNiveauMax;do16PTankFill;smBoAlEnNoVeTankWater;do15VeTankFill;smBoAlEnNoVeWater;smBoAlEnNoWWater;smBoAlEnNoCWater;smBoAlEnNoVeWaterToVeTank;do262Failure;do261DoorOpenUS;do260DoorOpenLS;doorLiftMotorUS;do259RackInPos;doorLiftMotorLS;doorPressMotorUS;doorPressMotorLS;do252UnloadingModuleIndicator;do256Unloading2Transport;do255Unloading1Transport;do251LoadingModuleIndicator;do254Loading2Transport;do253Loading1Transport;sunUS;buzzerUS;backlightUS;chamberLight;smInitErrorBreak;smBoTest3;smBoTest2;smBoTest1;smIntTest5;smIntTest4;smIntTest3;smIntTest2;smIntTest1;smBoVETankReady;smBoVETankEnable;smBoSelfDesinfOn;smBoExhaustAirOpen;do30SigExtOn;do29SigExtOn;doLED2;doLED1;doLED0;do14VeTankHeat;do13DoserPump5;do12DoserPump4;do11DoserPump3;smBoAlEnSieveClogged;do10DoserPump2;smBoAlEnNoWashPressure;do9DoserPump1;smIsWaterValveNot7AndNot8;do8ChamberHeat;smIsFU_Off;do7ChamberHeat;smIsFillTimeoutOrNiveauNotReached;do6CircPump;smIsDosageTempReached;do5PTankEmpty;smIsAnyWaterValveOn;do4VeTankEmpty;do3VeWater;do2WarmWater;do1ColdWater;smInitEpidemicsProgr;smVeTankValveBlocked;smSetThermDesTime;smInitThermDes;doWRCEnable;smBoTest5;smBoTest4;smBoDosage5Active;
2017-10-20T13:11:20;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;657;0.01;0.01;3.086;60.7;58.2;0.0;72.6;58.5;29.6;0.0;65.6;58.3;101.0;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.5;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3860.79;4356.80;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;15.91;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:20;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;641;0.01;0.01;3.043;90.7;58.2;0.0;72.6;58.4;29.6;0.0;65.6;58.3;150.8;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.6;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3860.79;4356.80;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;15.60;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:21;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;667;0.01;0.01;2.991;86.8;58.2;0.0;72.6;58.4;29.7;0.0;65.6;58.3;144.4;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.5;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3856.75;4344.55;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;15.22;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:21;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;664;0.01;0.01;2.971;75.9;58.2;0.0;72.6;58.4;29.7;0.0;65.5;58.3;126.3;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.5;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3856.75;4344.55;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;15.08;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:22;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;649;0.01;0.01;3.111;73.7;58.2;0.0;72.6;58.4;29.7;0.0;65.5;58.3;122.7;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.5;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3855.89;4349.71;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;16.09;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:22;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;665;0.01;0.01;3.120;85.0;58.2;0.0;72.6;58.4;29.7;0.0;65.5;58.3;141.4;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.6;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3855.89;4349.71;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;16.15;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:23;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;649;0.01;0.01;3.186;63.6;58.2;0.0;72.5;58.4;29.7;0.0;65.5;58.3;105.8;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.5;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3880.61;4344.13;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;16.62;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:23;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;644;0.01;0.01;3.162;90.2;58.2;0.0;72.5;58.4;29.7;0.0;65.5;58.3;150.1;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.5;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3880.61;4344.13;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;16.45;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:24;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;647;0.01;0.01;2.920;61.1;58.2;0.0;72.5;58.4;29.7;0.0;65.5;58.3;101.7;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.5;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3852.10;4350.45;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;14.82;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:24;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;647;0.01;0.01;3.122;86.9;58.2;0.0;72.5;58.4;29.7;0.0;65.5;58.3;144.6;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.5;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3852.10;4350.45;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;16.16;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:25;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;664;0.01;0.01;2.942;89.9;58.2;0.0;72.5;58.4;29.7;0.0;65.5;58.3;149.6;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.6;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3840.92;4331.51;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;14.92;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:25;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;665;0.01;0.01;2.979;88.5;58.2;0.0;72.5;58.4;29.7;0.0;65.5;58.3;147.2;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.5;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3840.92;4331.51;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;15.14;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:26;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;658;0.01;0.01;3.098;62.7;58.2;0.0;72.5;58.4;29.7;0.0;65.5;58.3;104.3;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.5;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3868.49;4349.06;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;15.99;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
2017-10-20T13:11:26;00000000;0.29.4;BATCH_ID;0;Spuelen;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.00;0;1.00;0;1.00;0;0;0;1;0;0;0;0;0;0.00;0.00;656;0.01;0.01;3.000;73.8;58.2;0.0;72.5;58.4;29.7;0.0;65.5;58.3;122.7;0;1;0;1;1;0;0;1;1;1.00;1.00;0;65.5;58.4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3868.49;4349.06;0;1;1;0.0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;15.29;0.00;0.0;0.0;0.0;0.0;0.0;0;0;0.01;0;0.01;0;0.00;0;0.00;0;0.00;0;0.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.00;0.00;0;0;0;0;0;0;126.00;0.00;0.40;1.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;
